,Unnamed: 0,geohash,datetime,latitude,longitude,advertiser_id,horizontal_accuracy,carrier,model,wifi_ssid,wifi_bssid,date,timediff,next_latitude,next_longitude,distance,speed,weights
4014,994524,c25pnhtgs4,2018-04-14 23:53:12,46.2558,-119.2595,60670673-2052-f998-ba54-b7ad8a138844,5.68,55,Note 6,,,2018-04-14 23:53:12,17.0,46.2556,-119.259245,0.02964712141681249,35.57654570017498,1.7
2904,994703,c25pnj69j6,2018-04-14 23:53:29,46.259492,-119.263916,81696261-3059-7d66-69cc-67688182f974,12.09,55,Moto X,,,2018-04-14 23:53:29,5.0,46.259,-119.2635,0.06337038616368423,45.62667803785265,1.0
2905,994766,c25pnj4ypn,2018-04-14 23:53:34,46.259,-119.2635,81696261-3059-7d66-69cc-67688182f974,12.81,55,Moto X,,,2018-04-14 23:53:34,37.0,46.258139,-119.2624,0.12774118659002148,32.84773369457695,1.0
2908,995178,c25pnhtnqz,2018-04-14 23:54:11,46.2563,-119.26042128,81696261-3059-7d66-69cc-67688182f974,24.35,55,Moto X,,,2018-04-14 23:54:11,4.0,46.256152,-119.2601,0.02968140267351332,35.61768320821598,0.4
4019,995226,c25pn76p34,2018-04-14 23:54:15,46.249581,-119.2538,60670673-2052-f998-ba54-b7ad8a138844,3.59,55,Note 6,,,2018-04-14 23:54:15,45.0,46.2486,-119.252935,0.12776131817103795,45.99407454157366,1.0
4024,995768,c25pn6tj95,2018-04-14 23:55:00,46.245167,-119.24968,60670673-2052-f998-ba54-b7ad8a138844,0.81,55,Note 6,,,2018-04-14 23:55:00,3.0,46.24487,-119.24941,0.039009571188560827,46.81148542627299,0.3
4025,995796,c25pn6t5zk,2018-04-14 23:55:03,46.24487,-119.24941,60670673-2052-f998-ba54-b7ad8a138844,4.12,55,Note 6,,,2018-04-14 23:55:03,9.0,46.24399,-119.248576,0.11699671120082235,46.79868448032894,1.0
4026,995893,c25pn6myfb,2018-04-14 23:55:12,46.24399,-119.248576,60670673-2052-f998-ba54-b7ad8a138844,1.88,55,Note 6,,,2018-04-14 23:55:12,3.0,46.2436,-119.248298,0.048349301160135666,58.01916139216279,0.3
4027,995937,c25pn6qh3r,2018-04-14 23:55:15,46.2436,-119.248298,60670673-2052-f998-ba54-b7ad8a138844,1.95,55,Note 6,,,2018-04-14 23:55:15,3.0,46.2434,-119.248,0.031933527237416125,38.320232684899345,0.3
4028,995975,c25pn6q724,2018-04-14 23:55:18,46.2434,-119.248,60670673-2052-f998-ba54-b7ad8a138844,2.69,55,Note 6,,,2018-04-14 23:55:18,16.0,46.242911,-119.247556,0.06420609255940188,46.22838664276935,1.0
2915,996136,c25pn73xxf,2018-04-14 23:55:34,46.24962,-119.2541969,81696261-3059-7d66-69cc-67688182f974,8.29,55,Moto X,,,2018-04-14 23:55:34,56.0,46.24854043,-119.253165,0.14389646584090302,39.848252079019296,1.0
2918,996822,c25pn6sv18,2018-04-14 23:56:30,46.24506,-119.25,81696261-3059-7d66-69cc-67688182f974,23.67,55,Moto X,,,2018-04-14 23:56:30,11.0,46.244473,-119.24955,0.07387741485471573,53.19173869539532,1.0
4033,996948,c25pn9h2d8,2018-04-14 23:56:41,46.236051,-119.23966,60670673-2052-f998-ba54-b7ad8a138844,6.52,55,Note 6,,,2018-04-14 23:56:41,19.0,46.235865,-119.239301,0.03449858353994915,41.39830024793898,1.9
2920,997190,c25pn6nw2t,2018-04-14 23:57:00,46.24256,-119.2476418,81696261-3059-7d66-69cc-67688182f974,11.09,55,Moto X,,,2018-04-14 23:57:00,29.0,46.24232,-119.247311,0.03686946160021999,33.18251544019799,2.9
2924,997526,c25pn9b4xh,2018-04-14 23:57:29,46.24053669,-119.2453,81696261-3059-7d66-69cc-67688182f974,33.65,55,Moto X,,,2018-04-14 23:57:29,19.0,46.23887,-119.2440168,0.2099653522853147,41.99307045706294,1.0
4038,997746,c25pnbd95f,2018-04-14 23:57:48,46.2334,-119.23102,60670673-2052-f998-ba54-b7ad8a138844,2.06,55,Note 6,,,2018-04-14 23:57:48,11.0,46.2333,-119.2303,0.056484895144563826,40.66912450408596,1.0
4040,997895,c25pnbe8qp,2018-04-14 23:57:59,46.2333,-119.229555,60670673-2052-f998-ba54-b7ad8a138844,6.06,55,Note 6,,,2018-04-14 23:57:59,20.0,46.233137,-119.228215,0.10464930434758254,37.67374956512972,1.0
4042,998122,c25pnbmwse,2018-04-14 23:58:19,46.232974,-119.22687,60670673-2052-f998-ba54-b7ad8a138844,6.24,55,Note 6,,,2018-04-14 23:58:19,7.0,46.23293,-119.22633,0.04182217096992003,37.63995387292803,0.7
4044,998199,c25pnbqq4r,2018-04-14 23:58:26,46.232912,-119.225932,60670673-2052-f998-ba54-b7ad8a138844,3.37,55,Note 6,,,2018-04-14 23:58:26,17.0,46.232892,-119.225528,0.031153868809951888,37.384642571942265,1.7
2929,998401,c25pn8uvvh,2018-04-14 23:58:43,46.2355978,-119.23886443,81696261-3059-7d66-69cc-67688182f974,32.87,55,Moto X,,,2018-04-14 23:58:43,11.0,46.2347,-119.23763105,0.13771457378137336,45.07022414663128,1.0
2930,998511,c25pn8vb9u,2018-04-14 23:58:54,46.2347,-119.23763105,81696261-3059-7d66-69cc-67688182f974,43.87,55,Moto X,,,2018-04-14 23:58:54,5.0,46.2347,-119.23721587,0.031933222771604396,22.991920395555162,0.5
2931,998555,c25pn8y0ek,2018-04-14 23:58:59,46.2347,-119.23721587,81696261-3059-7d66-69cc-67688182f974,2.29,55,Moto X,,,2018-04-14 23:58:59,60.0,46.23379032,-119.2335,0.30317729477823935,32.101125329460636,1.0
4046,999216,c25pp0r7n9,2018-04-14 23:59:59,46.232363,-119.21339,60670673-2052-f998-ba54-b7ad8a138844,2.72,55,Note 6,,,2018-04-14 23:59:59,10.0,46.232274,-119.2124,0.07678876526709016,39.49136499450351,1.0
1679,123,c25pnb7w1r,2018-04-15 00:00:09,46.23291273,-119.2297515,81696261-3059-7d66-69cc-67688182f974,10.28,55,Moto X,,,2018-04-15 00:00:09,4.0,46.23287,-119.22932466,0.033173175314862906,29.855857783376614,0.4
1680,168,c25pnb7vgr,2018-04-15 00:00:13,46.23287,-119.22932466,81696261-3059-7d66-69cc-67688182f974,30.32,55,Moto X,,,2018-04-15 00:00:13,17.0,46.232673,-119.228159,0.0922961073535429,36.91844294141716,1.0
3645,382,c25pp262r9,2018-04-15 00:00:30,46.231891,-119.20923,60670673-2052-f998-ba54-b7ad8a138844,6.07,55,Note 6,,,2018-04-15 00:00:30,19.0,46.2318,-119.208701,0.041928971017784956,37.73607391600646,1.9
1683,600,c25pnbqy11,2018-04-15 00:00:49,46.2328824,-119.2253,81696261-3059-7d66-69cc-67688182f974,44.74,55,Moto X,,,2018-04-15 00:00:49,13.0,46.232281,-119.22452151,0.08976339533249021,46.16403188528068,1.0
3648,759,c25pp2js4f,2018-04-15 00:01:02,46.23117,-119.20497,60670673-2052-f998-ba54-b7ad8a138844,7.28,55,Note 6,,,2018-04-15 00:01:02,7.0,46.231058,-119.204308,0.052421364197641145,37.74338222230162,1.0
1685,834,c25pp027qx,2018-04-15 00:01:09,46.232438,-119.22301,81696261-3059-7d66-69cc-67688182f974,23.24,55,Moto X,,,2018-04-15 00:01:09,5.0,46.23252,-119.22262,0.03135278919698667,22.5740082218304,0.5
1686,895,c25pp02ezw,2018-04-15 00:01:14,46.23252,-119.22262,81696261-3059-7d66-69cc-67688182f974,26.24,55,Moto X,,,2018-04-15 00:01:14,8.0,46.2323,-119.2216529,0.07830601210393343,35.23770544677004,1.0
1687,990,c25pp036wj,2018-04-15 00:01:22,46.2323,-119.2216529,81696261-3059-7d66-69cc-67688182f974,16.1,55,Moto X,,,2018-04-15 00:01:22,31.0,46.2322908,-119.2203,0.10406678350675216,34.05822005675525,1.0
3650,1349,c25nzxft6u,2018-04-15 00:01:53,46.230023,-119.1981,60670673-2052-f998-ba54-b7ad8a138844,7.5,55,Note 6,,,2018-04-15 00:01:53,3.0,46.2299,-119.19778,0.02815920158499412,33.79104190199294,0.3
3651,1380,c25nzxfudm,2018-04-15 00:01:56,46.2299,-119.19778,60670673-2052-f998-ba54-b7ad8a138844,2.76,55,Note 6,,,2018-04-15 00:01:56,12.0,46.22968,-119.19618,0.12548137380804866,37.644412142414595,1.0
3652,1519,c25nzxggrs,2018-04-15 00:02:08,46.22968,-119.19618,60670673-2052-f998-ba54-b7ad8a138844,4.78,55,Note 6,,,2018-04-15 00:02:08,13.0,46.229527,-119.195257,0.07300825658520163,37.547103386675126,1.0
3654,1660,c25nzxv39p,2018-04-15 00:02:21,46.229392,-119.1944,60670673-2052-f998-ba54-b7ad8a138844,1.78,55,Note 6,,,2018-04-15 00:02:21,43.0,46.229167,-119.193127,0.10106705124127018,36.384138446857264,1.0
1692,2152,c25pp21z61,2018-04-15 00:03:04,46.23172,-119.210148,81696261-3059-7d66-69cc-67688182f974,36.69,55,Moto X,,,2018-04-15 00:03:04,8.0,46.2317,-119.2098107,0.026039753756827107,23.435778381144395,0.8
3658,2245,c25nzzd4vy,2018-04-15 00:03:12,46.22823,-119.187673,60670673-2052-f998-ba54-b7ad8a138844,2.57,55,Note 6,,,2018-04-15 00:03:12,39.0,46.227994,-119.186481,0.09537399848301298,38.14959939320519,1.0
1695,2698,c25pp2jd3s,2018-04-15 00:03:51,46.23088,-119.20502,81696261-3059-7d66-69cc-67688182f974,44.41,55,Moto X,,,2018-04-15 00:03:51,7.0,46.2306374,-119.20449,0.04888436957554584,25.140532924566433,0.7
1696,2783,c25pp2jbyp,2018-04-15 00:03:58,46.2306374,-119.20449,81696261-3059-7d66-69cc-67688182f974,26.8,55,Moto X,,,2018-04-15 00:03:58,8.0,46.230576,-119.2034,0.08412025509016309,43.26184547494102,1.0
3661,2865,c25nzzr6h3,2018-04-15 00:04:06,46.2267,-119.18053,60670673-2052-f998-ba54-b7ad8a138844,7.58,55,Note 6,,,2018-04-15 00:04:06,26.0,46.226248,-119.178019,0.1995922143747712,37.81747219732507,1.0
1698,3142,c25nzxbtw2,2018-04-15 00:04:32,46.230044,-119.2007,81696261-3059-7d66-69cc-67688182f974,33.76,55,Moto X,,,2018-04-15 00:04:32,29.0,46.2296927,-119.197308,0.26382381633410784,32.750542717337524,1.0
1699,3492,c25nzxg5mr,2018-04-15 00:05:01,46.2296927,-119.197308,81696261-3059-7d66-69cc-67688182f974,17.81,55,Moto X,,,2018-04-15 00:05:01,49.0,46.22958,-119.1967927,0.04157141938241519,24.942851629449112,4.9
3667,4101,c25qbqc3st,2018-04-15 00:05:50,46.22389,-119.16679,60670673-2052-f998-ba54-b7ad8a138844,4.73,55,Note 6,,,2018-04-15 00:05:50,6.0,46.22371,-119.166,0.06398529729676349,38.391178378058086,1.0
1705,4182,c25nzxx7r5,2018-04-15 00:05:56,46.2283,-119.1914,81696261-3059-7d66-69cc-67688182f974,24.57,55,Moto X,,,2018-04-15 00:05:56,26.0,46.2280609,-119.191403,0.026587603149866804,19.143074267904097,2.6
3670,4498,c25qbqs7q6,2018-04-15 00:06:22,46.2228,-119.162592,60670673-2052-f998-ba54-b7ad8a138844,2.85,55,Note 6,,,2018-04-15 00:06:22,6.0,46.222711,-119.16193,0.05188092683283191,37.35426731963897,1.0
1708,4556,c25nzxp21s,2018-04-15 00:06:28,46.225,-119.1916375,81696261-3059-7d66-69cc-67688182f974,32.07,55,Moto X,,,2018-04-15 00:06:28,7.0,46.22436,-119.1917,0.07132699311395302,51.355435042046174,1.0
3672,4625,c25qbqt8yp,2018-04-15 00:06:35,46.2224,-119.160888,60670673-2052-f998-ba54-b7ad8a138844,5.43,55,Note 6,,,2018-04-15 00:06:35,6.0,46.22225,-119.1601,0.06287468390545814,37.72481034327488,1.0
3673,4702,c25qbqw207,2018-04-15 00:06:41,46.22225,-119.1601,60670673-2052-f998-ba54-b7ad8a138844,3.35,55,Note 6,,,2018-04-15 00:06:41,7.0,46.2221,-119.159577,0.04355544367368338,39.19989930631504,0.7
3675,4787,c25qbqqytv,2018-04-15 00:06:48,46.222,-119.159184,60670673-2052-f998-ba54-b7ad8a138844,4.78,55,Note 6,,,2018-04-15 00:06:48,7.0,46.221807,-119.1582,0.07868437663744612,40.46625084211515,1.0
3676,4870,c25qbqrts9,2018-04-15 00:06:55,46.221807,-119.1582,60670673-2052-f998-ba54-b7ad8a138844,6.47,55,Note 6,,,2018-04-15 00:06:55,12.0,46.221678,-119.1577,0.041053610359658446,36.9482493236926,1.2
3678,4996,c25qbw2erc,2018-04-15 00:07:07,46.22142,-119.15669,60670673-2052-f998-ba54-b7ad8a138844,3.4,55,Note 6,,,2018-04-15 00:07:07,5.0,46.22129,-119.156169,0.042609024149747904,38.348121734773116,0.5
1712,5047,c25nzy9tj6,2018-04-15 00:07:12,46.2231,-119.18838,81696261-3059-7d66-69cc-67688182f974,38.35,55,Moto X,,,2018-04-15 00:07:12,17.0,46.22313532,-119.18764387,0.05676679131709803,29.194349820221845,1.0
3681,5261,c25qbw4z4c,2018-04-15 00:07:29,46.22069,-119.153814,60670673-2052-f998-ba54-b7ad8a138844,7.26,55,Note 6,,,2018-04-15 00:07:29,8.0,46.220405,-119.152773,0.0861303376682399,38.75865195070795,1.0
3682,5341,c25qbw5t75,2018-04-15 00:07:37,46.220405,-119.152773,60670673-2052-f998-ba54-b7ad8a138844,2.99,55,Note 6,,,2018-04-15 00:07:37,12.0,46.22029,-119.152383,0.0326156340352831,39.13876084233972,1.2
1716,5511,c25nzyst8m,2018-04-15 00:07:49,46.2232,-119.18447257,81696261-3059-7d66-69cc-67688182f974,3.23,55,Moto X,,,2018-04-15 00:07:49,14.0,46.223202,-119.1829,0.12097847104153038,31.108749696393527,1.0
1717,5654,c25nzytttj,2018-04-15 00:08:03,46.223202,-119.1829,81696261-3059-7d66-69cc-67688182f974,39.26,55,Moto X,,,2018-04-15 00:08:03,11.0,46.2229,-119.1823504,0.053994030594718086,38.87570202819702,1.0
1719,5770,c25nzyw6hc,2018-04-15 00:08:14,46.22258,-119.1818775,81696261-3059-7d66-69cc-67688182f974,7.24,55,Moto X,,,2018-04-15 00:08:14,22.0,46.22212112,-119.18123592,0.07099118913197412,36.50975441072955,1.0
3688,6025,c25qbv9j3r,2018-04-15 00:08:36,46.217678,-119.145298,60670673-2052-f998-ba54-b7ad8a138844,4.07,55,Note 6,,,2018-04-15 00:08:36,22.0,46.217569,-119.1444,0.07014545019959868,42.087270119759204,1.0
3690,6282,c25qbvehn2,2018-04-15 00:08:58,46.217427,-119.14234,60670673-2052-f998-ba54-b7ad8a138844,1.51,55,Note 6,,,2018-04-15 00:08:58,26.0,46.216958,-119.138915,0.2686259296329876,37.19435948764444,1.0
3691,6572,c25qbvt9q1,2018-04-15 00:09:24,46.216958,-119.138915,60670673-2052-f998-ba54-b7ad8a138844,4.51,55,Note 6,,,2018-04-15 00:09:24,7.0,46.21696,-119.1379,0.07809343039278839,40.16233563057689,1.0
3692,6646,c25qbvw3m9,2018-04-15 00:09:31,46.21696,-119.1379,60670673-2052-f998-ba54-b7ad8a138844,3.81,55,Note 6,,,2018-04-15 00:09:31,18.0,46.217,-119.13557,0.17932309320347983,35.864618640695966,1.0
3693,6848,c25qcj81s1,2018-04-15 00:09:49,46.217,-119.13557,60670673-2052-f998-ba54-b7ad8a138844,4.91,55,Note 6,,,2018-04-15 00:09:49,16.0,46.21686,-119.1334,0.16768202255347583,37.728455074532064,1.0
3694,7029,c25qcj98wx,2018-04-15 00:10:05,46.21686,-119.1334,60670673-2052-f998-ba54-b7ad8a138844,2.37,55,Note 6,,,2018-04-15 00:10:05,13.0,46.216852,-119.131666,0.13341553584081553,36.94584069437969,1.0
3695,7152,c25qcjdbwv,2018-04-15 00:10:18,46.216852,-119.131666,60670673-2052-f998-ba54-b7ad8a138844,6.53,55,Note 6,,,2018-04-15 00:10:18,9.0,46.216846,-119.13045,0.09356043247178186,37.42417298871275,1.0
3696,7244,c25qcjebek,2018-04-15 00:10:27,46.216846,-119.13045,60670673-2052-f998-ba54-b7ad8a138844,3.45,55,Note 6,,,2018-04-15 00:10:27,15.0,46.216836,-119.1284,0.157729304194978,37.85503300679472,1.0
3697,7424,c25qcjt2e4,2018-04-15 00:10:42,46.216836,-119.1284,60670673-2052-f998-ba54-b7ad8a138844,5.77,55,Note 6,,,2018-04-15 00:10:42,3.0,46.216834,-119.128021,0.029160703199402914,34.992843839283495,0.3
3698,7447,c25qcjt8ef,2018-04-15 00:10:45,46.216834,-119.128021,60670673-2052-f998-ba54-b7ad8a138844,2.03,55,Note 6,,,2018-04-15 00:10:45,4.0,46.216832,-119.1274,0.047779722536367863,43.00175028273108,0.4
3699,7474,c25qcjw0d3,2018-04-15 00:10:49,46.216832,-119.1274,60670673-2052-f998-ba54-b7ad8a138844,3.68,55,Note 6,,,2018-04-15 00:10:49,5.0,46.216829,-119.126806,0.04570309349858237,32.906227318979305,0.5
3700,7522,c25qcjw881,2018-04-15 00:10:54,46.216829,-119.126806,60670673-2052-f998-ba54-b7ad8a138844,5.14,55,Note 6,,,2018-04-15 00:10:54,8.0,46.2168,-119.1257,0.08515591069239467,38.320159811577604,1.0
3701,7600,c25qcjx23g,2018-04-15 00:11:02,46.2168,-119.1257,60670673-2052-f998-ba54-b7ad8a138844,6.23,55,Note 6,,,2018-04-15 00:11:02,10.0,46.2161,-119.124563,0.11709549068170877,42.154376645415155,1.0
3702,7700,c25qcm2hk3,2018-04-15 00:11:12,46.2161,-119.124563,60670673-2052-f998-ba54-b7ad8a138844,1.87,55,Note 6,,,2018-04-15 00:11:12,4.0,46.21585,-119.124143,0.0426265993249077,38.36393939241693,0.4
3703,7751,c25qcm26y6,2018-04-15 00:11:16,46.21585,-119.124143,60670673-2052-f998-ba54-b7ad8a138844,4.73,55,Note 6,,,2018-04-15 00:11:16,9.0,46.215053,-119.123227,0.11323022332909306,45.29208933163722,1.0
3704,7854,c25qcm1n5w,2018-04-15 00:11:25,46.215053,-119.123227,60670673-2052-f998-ba54-b7ad8a138844,1.42,55,Note 6,,,2018-04-15 00:11:25,48.0,46.213248,-119.12122,0.25323938598422946,45.5830894771613,1.0
1725,8347,c25nzynz5q,2018-04-15 00:12:13,46.220719,-119.181259,81696261-3059-7d66-69cc-67688182f974,11.91,55,Moto X,,,2018-04-15 00:12:13,5.0,46.22055,-119.1811928,0.019469829036645937,17.522846132981343,0.5
3707,8409,c25qckkyxf,2018-04-15 00:12:18,46.211,-119.1179,60670673-2052-f998-ba54-b7ad8a138844,1.08,55,Note 6,,,2018-04-15 00:12:18,3.0,46.211009,-119.1175,0.030795205857594453,36.95424702911334,0.3
3708,8431,c25qckmq9h,2018-04-15 00:12:21,46.211009,-119.1175,60670673-2052-f998-ba54-b7ad8a138844,4.69,55,Note 6,,,2018-04-15 00:12:21,20.0,46.210855,-119.1169,0.049241840260331356,35.454124987438576,2.0
3711,8627,c25qckrhf4,2018-04-15 00:12:41,46.210699,-119.115049,60670673-2052-f998-ba54-b7ad8a138844,5.92,55,Note 6,,,2018-04-15 00:12:41,3.0,46.210698,-119.114644,0.031164027880806106,37.39683345696732,0.3
3712,8678,c25qckrkgd,2018-04-15 00:12:44,46.210698,-119.114644,60670673-2052-f998-ba54-b7ad8a138844,1.32,55,Note 6,,,2018-04-15 00:12:44,8.0,46.2106,-119.1141,0.04325473718067558,38.92926346260802,0.8
3714,8765,c25qcs2hy3,2018-04-15 00:12:52,46.210693,-119.1135,60670673-2052-f998-ba54-b7ad8a138844,1.15,55,Note 6,,,2018-04-15 00:12:52,18.0,46.21068,-119.112349,0.08857876067014187,35.43150426805675,1.0
3716,8968,c25qcs3utr,2018-04-15 00:13:10,46.21068,-119.111134,60670673-2052-f998-ba54-b7ad8a138844,5.67,55,Note 6,,,2018-04-15 00:13:10,19.0,46.210679,-119.109919,0.09349168421669914,37.396673686679655,1.0
1731,9135,c25nzysq52,2018-04-15 00:13:29,46.22326,-119.1846872,81696261-3059-7d66-69cc-67688182f974,39.18,55,Moto X,,,2018-04-15 00:13:29,3.0,46.223,-119.1849,0.03322399093219354,39.86878911863224,0.3
3718,9173,c25qcskhsj,2018-04-15 00:13:32,46.210673,-119.1081,60670673-2052-f998-ba54-b7ad8a138844,1.94,55,Note 6,,,2018-04-15 00:13:32,4.0,46.210671,-119.107759,0.026240080008565165,31.488096010278195,0.4
1733,9208,c25nzyeymg,2018-04-15 00:13:36,46.223318,-119.185271,81696261-3059-7d66-69cc-67688182f974,43.89,55,Moto X,,,2018-04-15 00:13:36,18.0,46.2233548,-119.1856191,0.027090224998928623,24.381202499035762,1.8
1736,9412,c25nzydmyc,2018-04-15 00:13:54,46.2232249,-119.18729,81696261-3059-7d66-69cc-67688182f974,11.48,55,Moto X,,,2018-04-15 00:13:54,4.0,46.22323574,-119.187852,0.04325156320492593,38.926406884433334,0.4
1737,9445,c25nzydjcg,2018-04-15 00:13:58,46.22323574,-119.187852,81696261-3059-7d66-69cc-67688182f974,23.72,55,Moto X,,,2018-04-15 00:13:58,12.0,46.2231865,-119.1889732,0.08642782288586019,25.928346865758055,1.0
1738,9565,c25nzy9jxd,2018-04-15 00:14:10,46.2231865,-119.1889732,81696261-3059-7d66-69cc-67688182f974,23.86,55,Moto X,,,2018-04-15 00:14:10,4.0,46.22321434,-119.1892367,0.020506045196335976,18.455440676702377,0.4
1739,9617,c25nzy9j9r,2018-04-15 00:14:14,46.22321434,-119.1892367,81696261-3059-7d66-69cc-67688182f974,18.0,55,Moto X,,,2018-04-15 00:14:14,16.0,46.2231,-119.1900145,0.061172233454826294,31.460005776767808,1.0
3723,9778,c25qceqvfq,2018-04-15 00:14:30,46.2054,-119.104396,60670673-2052-f998-ba54-b7ad8a138844,1.4,55,Note 6,,,2018-04-15 00:14:30,19.0,46.205442,-119.103588,0.06235496145328283,37.4129768719697,1.0
3726,9961,c25qcg2twp,2018-04-15 00:14:49,46.20536,-119.101836,60670673-2052-f998-ba54-b7ad8a138844,0.96,55,Note 6,,,2018-04-15 00:14:49,18.0,46.205242,-119.10131,0.04255200292956533,38.2968026366088,1.8
1745,10155,c25nzxr2kc,2018-04-15 00:15:07,46.2264,-119.1914968,81696261-3059-7d66-69cc-67688182f974,7.41,55,Moto X,,,2018-04-15 00:15:07,36.0,46.22811725,-119.1912,0.19230957198681345,40.72437995014873,1.0
3730,10515,c25qcfsvxp,2018-04-15 00:15:43,46.201243,-119.095953,60670673-2052-f998-ba54-b7ad8a138844,1.63,55,Note 6,,,2018-04-15 00:15:43,43.0,46.20027,-119.09522,0.12201670294462666,48.80668117785066,1.0
3732,10945,c25qf40tck,2018-04-15 00:16:26,46.198521,-119.091048,60670673-2052-f998-ba54-b7ad8a138844,0.82,55,Note 6,,,2018-04-15 00:16:26,10.0,46.198265,-119.089722,0.10595124748746133,38.14244909548608,1.0
3733,11036,c25qf41s2k,2018-04-15 00:16:36,46.198265,-119.089722,60670673-2052-f998-ba54-b7ad8a138844,3.79,55,Note 6,,,2018-04-15 00:16:36,10.0,46.198008,-119.088397,0.10590752890087445,38.1267104043148,1.0
3734,11130,c25qf446zh,2018-04-15 00:16:46,46.198008,-119.088397,60670673-2052-f998-ba54-b7ad8a138844,5.22,55,Note 6,,,2018-04-15 00:16:46,7.0,46.1977,-119.08748,0.07844832297903327,40.34485181778854,1.0
3735,11209,c25qf451he,2018-04-15 00:16:53,46.1977,-119.08748,60670673-2052-f998-ba54-b7ad8a138844,2.87,55,Note 6,,,2018-04-15 00:16:53,24.0,46.197485,-119.086881,0.05193268316575029,37.39153187934021,1.0
1751,11434,c25pp2p251,2018-04-15 00:17:17,46.23047797,-119.2025561,81696261-3059-7d66-69cc-67688182f974,1.71,55,Moto X,,,2018-04-15 00:17:17,3.0,46.23051219,-119.2029112,0.027578012702909268,33.09361524349112,0.3
1752,11454,c25pp2p06b,2018-04-15 00:17:20,46.23051219,-119.2029112,81696261-3059-7d66-69cc-67688182f974,41.78,55,Moto X,,,2018-04-15 00:17:20,13.0,46.23061,-119.203374,0.03722283235646281,26.80043929665322,1.3
1754,11589,c25pp2n1yt,2018-04-15 00:17:33,46.2308,-119.2041251,81696261-3059-7d66-69cc-67688182f974,42.54,55,Moto X,,,2018-04-15 00:17:33,12.0,46.231078,-119.2054,0.10282136028047258,30.84640808414177,1.0
1755,11700,c25pp2j78c,2018-04-15 00:17:45,46.231078,-119.2054,81696261-3059-7d66-69cc-67688182f974,31.0,55,Moto X,,,2018-04-15 00:17:45,19.0,46.231016,-119.20581,0.03228158018092662,29.053422162833957,1.9
1758,11856,c25pp25vss,2018-04-15 00:18:04,46.231438,-119.2073,81696261-3059-7d66-69cc-67688182f974,40.12,55,Moto X,,,2018-04-15 00:18:04,4.0,46.23131,-119.207715,0.034950664029003126,31.45559762610281,0.4
1759,11901,c25pp25sfu,2018-04-15 00:18:08,46.23131,-119.207715,81696261-3059-7d66-69cc-67688182f974,36.13,55,Moto X,,,2018-04-15 00:18:08,23.0,46.23153,-119.208564,0.06973560643352075,31.38102289508434,1.0
3743,12107,c25qf35sjn,2018-04-15 00:18:31,46.19274,-119.07578,60670673-2052-f998-ba54-b7ad8a138844,6.86,55,Note 6,,,2018-04-15 00:18:31,3.0,46.1923,-119.075602,0.05080800081439102,60.96960097726922,1.0
3744,12143,c25qf35c9k,2018-04-15 00:18:34,46.1923,-119.075602,60670673-2052-f998-ba54-b7ad8a138844,3.53,55,Note 6,,,2018-04-15 00:18:34,8.0,46.1913,-119.0754,0.11227679242028399,50.5245565891278,1.0
3745,12219,c25qf2ggy4,2018-04-15 00:18:42,46.1913,-119.0754,60670673-2052-f998-ba54-b7ad8a138844,7.65,55,Note 6,,,2018-04-15 00:18:42,20.0,46.1886,-119.075424,0.3002319844887418,54.04175720797352,1.0
3746,12424,c25qf27uje,2018-04-15 00:19:02,46.1886,-119.075424,60670673-2052-f998-ba54-b7ad8a138844,5.53,55,Note 6,,,2018-04-15 00:19:02,16.0,46.188081,-119.0754,0.05773975590633038,51.965780315697344,1.0
1762,12586,c25pp0q3c9,2018-04-15 00:19:18,46.23215,-119.2149807,81696261-3059-7d66-69cc-67688182f974,4.97,55,Moto X,,,2018-04-15 00:19:18,31.0,46.232178,-119.2157199,0.05694280270011856,29.284869960060973,1.0
3749,12886,c25qdrwgns,2018-04-15 00:19:49,46.184316,-119.071255,60670673-2052-f998-ba54-b7ad8a138844,5.2,55,Note 6,,,2018-04-15 00:19:49,7.0,46.183895,-119.07041,0.08014531488976313,41.21759051473533,1.0
3750,12953,c25qdrx8dq,2018-04-15 00:19:56,46.183895,-119.07041,60670673-2052-f998-ba54-b7ad8a138844,3.61,55,Note 6,,,2018-04-15 00:19:56,10.0,46.183709,-119.07005,0.034581227041435,41.497472449722,1.0
3752,13057,c25qdx2kvd,2018-04-15 00:20:06,46.18323,-119.069235,60670673-2052-f998-ba54-b7ad8a138844,6.08,55,Note 6,,,2018-04-15 00:20:06,25.0,46.18285,-119.068679,0.06014679567724209,43.305692887614306,1.0
3754,13306,c25qdx42kk,2018-04-15 00:20:31,46.1811,-119.066551,60670673-2052-f998-ba54-b7ad8a138844,1.08,55,Note 6,,,2018-04-15 00:20:31,11.0,46.18093,-119.06624,0.030506185695989108,36.60742283518693,1.1
3756,13418,c25qdwg5qd,2018-04-15 00:20:42,46.180227,-119.06542,60670673-2052-f998-ba54-b7ad8a138844,3.81,55,Note 6,,,2018-04-15 00:20:42,9.0,46.179435,-119.064505,0.11277607942384589,45.11043176953836,1.0
3757,13494,c25qdweyey,2018-04-15 00:20:51,46.179435,-119.064505,60670673-2052-f998-ba54-b7ad8a138844,1.32,55,Note 6,,,2018-04-15 00:20:51,10.0,46.179061,-119.064116,0.05124897890183083,46.124081011647746,1.0
